date,day_of_week,month,season,attendance,meal_type,menu,rain,temperature,holiday,exam,campus_event,previous_consumption,previous_surplus,meals_consumed
2015-09-24,3,9,Monsoon,367,Breakfast,Bread,1,33.2,0,0,0,281,116,241
2015-09-24,3,9,Monsoon,367,Breakfast,Tea,1,33.2,0,0,0,241,156,287
2015-09-24,3,9,Monsoon,415,Dinner,Chole,1,33.2,0,0,0,221,299,377
2015-09-24,3,9,Monsoon,415,Dinner,Bhature,1,33.2,0,0,0,377,72,400
2015-09-24,3,9,Monsoon,415,Dinner,Dahi,1,33.2,0,0,0,400,49,322
2015-09-24,3,9,Monsoon,415,Dinner,Fried Chilli,1,33.2,0,0,0,322,127,278
2015-09-24,3,9,Monsoon,415,Dinner,Onion,1,33.2,0,0,0,278,171,208
2015-09-24,3,9,Monsoon,481,Lunch,Aloo Chop,1,33.2,0,0,0,287,110,394
2015-09-24,3,9,Monsoon,481,Lunch,Dahi,1,33.2,0,0,0,394,126,373
2015-09-24,3,9,Monsoon,481,Lunch,Onion,1,33.2,0,0,0,373,147,200
2015-09-24,3,9,Monsoon,481,Lunch,Sev,1,33.2,0,0,0,200,320,221
2015-09-25,4,9,Monsoon,450,Breakfast,Boiled Egg,0,32.0,0,0,0,208,241,360
2015-09-25,4,9,Monsoon,450,Breakfast,Bread,0,32.0,0,0,0,360,127,338
2015-09-25,4,9,Monsoon,450,Breakfast,Tea,0,32.0,0,0,0,338,149,399
2015-09-25,4,9,Monsoon,531,Dinner,Aloo Chop,0,32.0,0,0,0,324,265,425
2015-09-25,4,9,Monsoon,531,Dinner,Dahi,0,32.0,0,0,0,425,149,430
2015-09-25,4,9,Monsoon,531,Dinner,Onion,0,32.0,0,0,0,430,144,185
2015-09-25,4,9,Monsoon,531,Dinner,Sev,0,32.0,0,0,0,185,389,200
2015-09-25,4,9,Monsoon,545,Lunch,Aloo Samosa,0,32.0,0,0,0,399,88,516
2015-09-25,4,9,Monsoon,545,Lunch,Dahi,0,32.0,0,0,0,516,73,523
2015-09-25,4,9,Monsoon,545,Lunch,Pudina Chutney,0,32.0,0,0,0,523,66,300
2015-09-25,4,9,Monsoon,545,Lunch,Fried Chilli,0,32.0,0,0,0,300,289,324
2015-09-26,5,9,Monsoon,385,Breakfast,Poha,1,23.4,0,0,0,200,374,297
2015-09-26,5,9,Monsoon,385,Breakfast,Banana,1,23.4,0,0,0,297,119,276
2015-09-26,5,9,Monsoon,385,Breakfast,Tea,1,23.4,0,0,0,276,140,293
2015-09-26,5,9,Monsoon,435,Dinner,Ghuguni,1,23.4,0,0,0,223,271,367
2015-09-26,5,9,Monsoon,435,Dinner,Aloo Chop,1,23.4,0,0,0,367,103,342
2015-09-26,5,9,Monsoon,435,Dinner,Onion,1,23.4,0,0,0,342,128,216
2015-09-26,5,9,Monsoon,435,Dinner,Dahi,1,23.4,0,0,0,216,254,358
2015-09-26,5,9,Monsoon,457,Lunch,Chole,1,23.4,0,0,0,293,123,457
2015-09-26,5,9,Monsoon,457,Lunch,Bhature,1,23.4,0,0,0,457,37,438
2015-09-26,5,9,Monsoon,457,Lunch,Dahi,1,23.4,0,0,0,438,56,380
2015-09-26,5,9,Monsoon,457,Lunch,Fried Chilli,1,23.4,0,0,0,380,114,278
2015-09-26,5,9,Monsoon,457,Lunch,Onion,1,23.4,0,0,0,278,216,223
2015-09-27,6,9,Monsoon,327,Breakfast,Bada,0,27.9,0,0,0,358,112,263
2015-09-27,6,9,Monsoon,327,Breakfast,Sambar,0,27.9,0,0,0,263,91,250
2015-09-27,6,9,Monsoon,327,Breakfast,Coconut Chutney,0,27.9,0,0,0,250,104,162
2015-09-27,6,9,Monsoon,408,Dinner,Papdi Chaat,0,27.9,0,0,0,363,140,347
2015-09-27,6,9,Monsoon,408,Dinner,Dahi,0,27.9,0,0,0,347,94,319
2015-09-27,6,9,Monsoon,408,Dinner,Sev,0,27.9,0,0,0,319,122,208
2015-09-27,6,9,Monsoon,408,Dinner,Fried Chilli,0,27.9,0,0,0,208,233,239
2015-09-27,6,9,Monsoon,465,Lunch,Ghuguni,0,27.9,0,0,0,162,192,409
2015-09-27,6,9,Monsoon,465,Lunch,Aloo Chop,0,27.9,0,0,0,409,94,386
2015-09-27,6,9,Monsoon,465,Lunch,Onion,0,27.9,0,0,0,386,117,160
2015-09-27,6,9,Monsoon,465,Lunch,Dahi,0,27.9,0,0,0,160,343,363
2015-09-28,0,9,Monsoon,420,Breakfast,Pav,0,25.1,0,0,0,239,202,273
2015-09-28,0,9,Monsoon,420,Breakfast,Tea,0,25.1,0,0,0,273,181,346
2015-09-28,0,9,Monsoon,420,Breakfast,Sev,0,25.1,0,0,0,346,108,223
2015-09-28,0,9,Monsoon,456,Dinner,Papdi Chaat,0,25.1,0,0,0,315,225,342
2015-09-28,0,9,Monsoon,456,Dinner,Dahi,0,25.1,0,0,0,342,151,335
2015-09-28,0,9,Monsoon,456,Dinner,Sev,0,25.1,0,0,0,335,158,250
2015-09-28,0,9,Monsoon,456,Dinner,Fried Chilli,0,25.1,0,0,0,250,243,255
2015-09-28,0,9,Monsoon,500,Lunch,Chole,0,25.1,0,0,0,223,231,442
2015-09-28,0,9,Monsoon,500,Lunch,Bhature,0,25.1,0,0,0,442,98,478
2015-09-28,0,9,Monsoon,500,Lunch,Dahi,0,25.1,0,0,0,478,62,465
2015-09-28,0,9,Monsoon,500,Lunch,Pudina Chutney,0,25.1,0,0,0,465,75,315
2015-09-29,1,9,Monsoon,319,Breakfast,Poha,1,31.1,0,1,0,255,238,224
2015-09-29,1,9,Monsoon,319,Breakfast,Tea,1,31.1,0,1,0,224,121,272
2015-09-29,1,9,Monsoon,319,Breakfast,Banana,1,31.1,0,1,0,272,73,240
2015-09-29,1,9,Monsoon,367,Dinner,Aloo Dum,1,31.1,0,1,0,341,129,345
2015-09-29,1,9,Monsoon,367,Dinner,Dahi,1,31.1,0,1,0,345,52,295
2015-09-29,1,9,Monsoon,367,Dinner,Onion,1,31.1,0,1,0,295,102,169
2015-09-29,1,9,Monsoon,367,Dinner,Sev,1,31.1,0,1,0,169,228,151
2015-09-29,1,9,Monsoon,435,Lunch,Onion Masala Dosa,1,31.1,0,1,0,240,105,398
2015-09-29,1,9,Monsoon,435,Lunch,Sambar,1,31.1,0,1,0,398,72,429
2015-09-29,1,9,Monsoon,435,Lunch,Coconut Chutney,1,31.1,0,1,0,429,41,245
2015-09-29,1,9,Monsoon,435,Lunch,Dahi,1,31.1,0,1,0,245,225,341
2015-09-30,2,9,Monsoon,405,Breakfast,Onion Masala Dosa,1,26.5,0,1,0,151,246,322
2015-09-30,2,9,Monsoon,405,Breakfast,Sambar,1,26.5,0,1,0,322,116,305
2015-09-30,2,9,Monsoon,405,Breakfast,Coconut Chutney,1,26.5,0,1,0,305,133,229
2015-09-30,2,9,Monsoon,423,Dinner,Chole,1,26.5,0,1,0,155,333,360
2015-09-30,2,9,Monsoon,423,Dinner,Bhature,1,26.5,0,1,0,360,97,403
2015-09-30,2,9,Monsoon,423,Dinner,Dahi,1,26.5,0,1,0,403,54,368
2015-09-30,2,9,Monsoon,423,Dinner,Onion,1,26.5,0,1,0,368,89,181
2015-09-30,2,9,Monsoon,451,Lunch,Vada Pav,1,26.5,0,1,0,229,209,435
2015-09-30,2,9,Monsoon,451,Lunch,Pav,1,26.5,0,1,0,435,53,375
2015-09-30,2,9,Monsoon,451,Lunch,Sev,1,26.5,0,1,0,375,113,210
2015-09-30,2,9,Monsoon,451,Lunch,Onion,1,26.5,0,1,0,210,278,155
2015-10-01,3,10,Post-Monsoon,342,Breakfast,Pav,0,20.3,0,1,0,181,276,251
2015-10-01,3,10,Post-Monsoon,342,Breakfast,Boiled Egg,0,20.3,0,1,0,251,119,274
2015-10-01,3,10,Post-Monsoon,342,Breakfast,Tea,0,20.3,0,1,0,274,96,293
2015-10-01,3,10,Post-Monsoon,406,Dinner,Aloo Samosa,0,20.3,0,1,0,197,284,343
2015-10-01,3,10,Post-Monsoon,406,Dinner,Dahi,0,20.3,0,1,0,343,96,347
2015-10-01,3,10,Post-Monsoon,406,Dinner,Pudina Chutney,0,20.3,0,1,0,347,92,193
2015-10-01,3,10,Post-Monsoon,406,Dinner,Onion,0,20.3,0,1,0,193,246,164
2015-10-01,3,10,Post-Monsoon,445,Lunch,Chole,0,20.3,0,1,0,293,77,365
2015-10-01,3,10,Post-Monsoon,445,Lunch,Bhature,0,20.3,0,1,0,365,116,433
2015-10-01,3,10,Post-Monsoon,445,Lunch,Onion,0,20.3,0,1,0,433,48,197
2015-10-02,4,10,Post-Monsoon,401,Breakfast,Cream Bun,0,25.6,0,0,0,164,275,284
2015-10-02,4,10,Post-Monsoon,401,Breakfast,Tea,0,25.6,0,0,0,284,150,323
2015-10-02,4,10,Post-Monsoon,401,Breakfast,Banana,0,25.6,0,0,0,323,111,352
2015-10-02,4,10,Post-Monsoon,548,Dinner,Chole,0,25.6,0,0,0,333,267,491
2015-10-02,4,10,Post-Monsoon,548,Dinner,Bhature,0,25.6,0,0,0,491,101,531
2015-10-02,4,10,Post-Monsoon,548,Dinner,Dahi,0,25.6,0,0,0,531,61,452
2015-10-02,4,10,Post-Monsoon,548,Dinner,Fried Chilli,0,25.6,0,0,0,452,140,355
2015-10-02,4,10,Post-Monsoon,548,Dinner,Onion,0,25.6,0,0,0,355,237,224
2015-10-02,4,10,Post-Monsoon,555,Lunch,Aloo Samosa,0,25.6,0,0,0,352,82,513
2015-10-02,4,10,Post-Monsoon,555,Lunch,Dahi,0,25.6,0,0,0,513,87,512
2015-10-02,4,10,Post-Monsoon,555,Lunch,Pudina Chutney,0,25.6,0,0,0,512,88,343
2015-10-02,4,10,Post-Monsoon,555,Lunch,Fried Chilli,0,25.6,0,0,0,343,257,333
2015-10-03,5,10,Post-Monsoon,316,Breakfast,Onion Masala Dosa,0,27.9,0,1,0,224,368,267
2015-10-03,5,10,Post-Monsoon,316,Breakfast,Sambar,0,27.9,0,1,0,267,75,258
2015-10-03,5,10,Post-Monsoon,316,Breakfast,Coconut Chutney,0,27.9,0,1,0,258,84,172
2015-10-03,5,10,Post-Monsoon,412,Dinner,Aloo Dum,0,27.9,0,1,0,226,252,328
2015-10-03,5,10,Post-Monsoon,412,Dinner,Dahi,0,27.9,0,1,0,328,117,326
2015-10-03,5,10,Post-Monsoon,412,Dinner,Fried Chilli,0,27.9,0,1,0,326,119,252
2015-10-03,5,10,Post-Monsoon,412,Dinner,Onion,0,27.9,0,1,0,252,193,163
2015-10-03,5,10,Post-Monsoon,442,Lunch,Chole,0,27.9,0,1,0,172,170,409
2015-10-03,5,10,Post-Monsoon,442,Lunch,Bhature,0,27.9,0,1,0,409,69,437
2015-10-03,5,10,Post-Monsoon,442,Lunch,Dahi,0,27.9,0,1,0,437,41,417
2015-10-03,5,10,Post-Monsoon,442,Lunch,Pudina Chutney,0,27.9,0,1,0,417,61,226
2015-10-04,6,10,Post-Monsoon,372,Breakfast,Poha,0,24.9,0,0,0,163,282,263
2015-10-04,6,10,Post-Monsoon,372,Breakfast,Tea,0,24.9,0,0,0,263,139,304
2015-10-04,6,10,Post-Monsoon,372,Breakfast,Banana,0,24.9,0,0,0,304,98,277
2015-10-04,6,10,Post-Monsoon,429,Dinner,Vada Pav,0,24.9,0,0,0,198,300,360
2015-10-04,6,10,Post-Monsoon,429,Dinner,Pav,0,24.9,0,0,0,360,104,347
2015-10-04,6,10,Post-Monsoon,429,Dinner,Sev,0,24.9,0,0,0,347,117,249
2015-10-04,6,10,Post-Monsoon,429,Dinner,Onion,0,24.9,0,0,0,249,215,143
2015-10-04,6,10,Post-Monsoon,461,Lunch,Aloo Chop,0,24.9,0,0,0,277,125,355
2015-10-04,6,10,Post-Monsoon,461,Lunch,Dahi,0,24.9,0,0,0,355,143,385
2015-10-04,6,10,Post-Monsoon,461,Lunch,Onion,0,24.9,0,0,0,385,113,202
2015-10-04,6,10,Post-Monsoon,461,Lunch,Sev,0,24.9,0,0,0,202,296,198
2015-10-05,0,10,Post-Monsoon,426,Breakfast,Cream Bun,1,27.7,0,0,0,143,321,264
2015-10-05,0,10,Post-Monsoon,426,Breakfast,Coffee,1,27.7,0,0,0,264,197,293
2015-10-05,0,10,Post-Monsoon,426,Breakfast,Banana,1,27.7,0,0,0,293,168,297
2015-10-05,0,10,Post-Monsoon,487,Dinner,Aloo Dum,1,27.7,0,0,0,241,307,446
2015-10-05,0,10,Post-Monsoon,487,Dinner,Dahi,1,27.7,0,0,0,446,80,381
2015-10-05,0,10,Post-Monsoon,487,Dinner,Fried Chilli,1,27.7,0,0,0,381,145,313
2015-10-05,0,10,Post-Monsoon,487,Dinner,Onion,1,27.7,0,0,0,313,213,193
2015-10-05,0,10,Post-Monsoon,507,Lunch,Chole,1,27.7,0,0,0,297,164,466
2015-10-05,0,10,Post-Monsoon,507,Lunch,Bhature,1,27.7,0,0,0,466,82,507
2015-10-05,0,10,Post-Monsoon,507,Lunch,Dahi,1,27.7,0,0,0,507,41,435
2015-10-05,0,10,Post-Monsoon,507,Lunch,Pudina Chutney,1,27.7,0,0,0,435,113,241
2015-10-06,1,10,Post-Monsoon,153,Breakfast,Masala Upma,0,26.5,1,0,0,193,333,101
2015-10-06,1,10,Post-Monsoon,153,Breakfast,Banana,0,26.5,1,0,0,101,65,100
2015-10-06,1,10,Post-Monsoon,153,Breakfast,Tea,0,26.5,1,0,0,100,66,120
2015-10-06,1,10,Post-Monsoon,185,Dinner,Onion Masala Dosa,0,26.5,1,0,0,127,87,168
2015-10-06,1,10,Post-Monsoon,185,Dinner,Sambar,0,26.5,1,0,0,168,32,158
2015-10-06,1,10,Post-Monsoon,185,Dinner,Coconut Chutney,0,26.5,1,0,0,158,42,72
2015-10-06,1,10,Post-Monsoon,185,Dinner,Dahi,0,26.5,1,0,0,72,128,158
2015-10-06,1,10,Post-Monsoon,198,Lunch,Chole,0,26.5,1,0,0,120,46,174
2015-10-06,1,10,Post-Monsoon,198,Lunch,Bhature,0,26.5,1,0,0,174,40,198
2015-10-06,1,10,Post-Monsoon,198,Lunch,Dahi,0,26.5,1,0,0,198,16,162
2015-10-06,1,10,Post-Monsoon,198,Lunch,Pudina Chutney,0,26.5,1,0,0,162,52,127
2015-10-07,2,10,Post-Monsoon,465,Breakfast,Boiled Egg,0,29.5,0,0,0,158,42,405
2015-10-07,2,10,Post-Monsoon,465,Breakfast,Bread,0,29.5,0,0,0,405,98,343
2015-10-07,2,10,Post-Monsoon,465,Breakfast,Coffee,0,29.5,0,0,0,343,160,328
2015-10-07,2,10,Post-Monsoon,487,Dinner,Aloo Chop,0,29.5,0,0,0,254,356,390
2015-10-07,2,10,Post-Monsoon,487,Dinner,Dahi,0,29.5,0,0,0,390,136,431
2015-10-07,2,10,Post-Monsoon,487,Dinner,Onion,0,29.5,0,0,0,431,95,197
2015-10-07,2,10,Post-Monsoon,487,Dinner,Sev,0,29.5,0,0,0,197,329,254
2015-10-07,2,10,Post-Monsoon,564,Lunch,Aloo Chop,0,29.5,0,0,0,328,175,478
2015-10-07,2,10,Post-Monsoon,564,Lunch,Dahi,0,29.5,0,0,0,478,132,468
2015-10-07,2,10,Post-Monsoon,564,Lunch,Onion,0,29.5,0,0,0,468,142,243
2015-10-07,2,10,Post-Monsoon,564,Lunch,Sev,0,29.5,0,0,0,243,367,254
2015-10-08,3,10,Post-Monsoon,439,Breakfast,Boiled Egg,0,26.8,0,0,0,254,272,323
2015-10-08,3,10,Post-Monsoon,439,Breakfast,Bread,0,26.8,0,0,0,323,152,314
2015-10-08,3,10,Post-Monsoon,439,Breakfast,Tea,0,26.8,0,0,0,314,161,392
2015-10-08,3,10,Post-Monsoon,489,Dinner,Aloo Chop,0,26.8,0,0,0,301,289,373
2015-10-08,3,10,Post-Monsoon,489,Dinner,Dahi,0,26.8,0,0,0,373,156,372
2015-10-08,3,10,Post-Monsoon,489,Dinner,Onion,0,26.8,0,0,0,372,157,180
2015-10-08,3,10,Post-Monsoon,489,Dinner,Sev,0,26.8,0,0,0,180,349,161
2015-10-08,3,10,Post-Monsoon,546,Lunch,Aloo Chop,0,26.8,0,0,0,392,83,471
2015-10-08,3,10,Post-Monsoon,546,Lunch,Dahi,0,26.8,0,0,0,471,119,447
2015-10-08,3,10,Post-Monsoon,546,Lunch,Onion,0,26.8,0,0,0,447,143,247
2015-10-08,3,10,Post-Monsoon,546,Lunch,Sev,0,26.8,0,0,0,247,343,301
2015-10-09,4,10,Post-Monsoon,384,Breakfast,Cream Bun,0,24.9,0,1,0,161,368,267
2015-10-09,4,10,Post-Monsoon,384,Breakfast,Tea,0,24.9,0,1,0,267,148,339
2015-10-09,4,10,Post-Monsoon,384,Breakfast,Banana,0,24.9,0,1,0,339,76,293
2015-10-09,4,10,Post-Monsoon,466,Dinner,Chole,0,24.9,0,1,0,171,353,424
2015-10-09,4,10,Post-Monsoon,466,Dinner,Bhature,0,24.9,0,1,0,424,80,457
2015-10-09,4,10,Post-Monsoon,466,Dinner,Dahi,0,24.9,0,1,0,457,47,378
2015-10-09,4,10,Post-Monsoon,466,Dinner,Pudina Chutney,0,24.9,0,1,0,378,126,319
2015-10-09,4,10,Post-Monsoon,485,Lunch,Aloo Dum,0,24.9,0,1,0,293,122,460
2015-10-09,4,10,Post-Monsoon,485,Lunch,Dahi,0,24.9,0,1,0,460,64,417
2015-10-09,4,10,Post-Monsoon,485,Lunch,Fried Chilli,0,24.9,0,1,0,417,107,321
2015-10-09,4,10,Post-Monsoon,485,Lunch,Onion,0,24.9,0,1,0,321,203,171
2015-10-10,5,10,Post-Monsoon,358,Breakfast,Pav,1,23.2,0,0,1,319,185,265
2015-10-10,5,10,Post-Monsoon,358,Breakfast,Boiled Egg,1,23.2,0,0,1,265,122,284
2015-10-10,5,10,Post-Monsoon,358,Breakfast,Tea,1,23.2,0,0,1,284,103,318
2015-10-10,5,10,Post-Monsoon,493,Dinner,Aloo Chop,1,23.2,0,0,1,285,249,437
2015-10-10,5,10,Post-Monsoon,493,Dinner,Dahi,1,23.2,0,0,1,437,96,407
2015-10-10,5,10,Post-Monsoon,493,Dinner,Onion,1,23.2,0,0,1,407,126,212
2015-10-10,5,10,Post-Monsoon,493,Dinner,Sev,1,23.2,0,0,1,212,321,242
2015-10-10,5,10,Post-Monsoon,494,Lunch,Aloo Samosa,1,23.2,0,0,1,318,69,442
2015-10-10,5,10,Post-Monsoon,494,Lunch,Dahi,1,23.2,0,0,1,442,92,431
2015-10-10,5,10,Post-Monsoon,494,Lunch,Onion,1,23.2,0,0,1,431,103,201
2015-10-10,5,10,Post-Monsoon,494,Lunch,Pudina Chutney,1,23.2,0,0,1,201,333,285
2015-10-11,6,10,Post-Monsoon,293,Breakfast,Idli,0,28.2,0,1,0,242,291,232
2015-10-11,6,10,Post-Monsoon,293,Breakfast,Sambar,0,28.2,0,1,0,232,85,229
2015-10-11,6,10,Post-Monsoon,293,Breakfast,Pudina Chutney,0,28.2,0,1,0,229,88,114
2015-10-11,6,10,Post-Monsoon,377,Dinner,Papdi Chaat,0,28.2,0,1,0,184,263,286
2015-10-11,6,10,Post-Monsoon,377,Dinner,Dahi,0,28.2,0,1,0,286,122,301
2015-10-11,6,10,Post-Monsoon,377,Dinner,Sev,0,28.2,0,1,0,301,107,169
2015-10-11,6,10,Post-Monsoon,377,Dinner,Pudina Chutney,0,28.2,0,1,0,169,239,203
2015-10-11,6,10,Post-Monsoon,413,Lunch,Aloo Samosa,0,28.2,0,1,0,114,203,357
2015-10-11,6,10,Post-Monsoon,413,Lunch,Dahi,0,28.2,0,1,0,357,90,373
2015-10-11,6,10,Post-Monsoon,413,Lunch,Onion,0,28.2,0,1,0,373,74,197
2015-10-11,6,10,Post-Monsoon,413,Lunch,Pudina Chutney,0,28.2,0,1,0,197,250,184
2015-10-12,0,10,Post-Monsoon,418,Breakfast,Idli,0,26.3,0,0,0,203,205,324
2015-10-12,0,10,Post-Monsoon,418,Breakfast,Sambar,0,26.3,0,0,0,324,128,335
2015-10-12,0,10,Post-Monsoon,418,Breakfast,Coconut Chutney,0,26.3,0,0,0,335,117,240
2015-10-12,0,10,Post-Monsoon,535,Dinner,Ghuguni,0,26.3,0,0,0,228,361,462
2015-10-12,0,10,Post-Monsoon,535,Dinner,Aloo Dum,0,26.3,0,0,0,462,116,471
2015-10-12,0,10,Post-Monsoon,535,Dinner,Onion,0,26.3,0,0,0,471,107,196
2015-10-12,0,10,Post-Monsoon,535,Dinner,Dahi,0,26.3,0,0,0,196,382,417
2015-10-12,0,10,Post-Monsoon,545,Lunch,Chole,0,26.3,0,0,0,240,212,483
2015-10-12,0,10,Post-Monsoon,545,Lunch,Bhature,0,26.3,0,0,0,483,106,545
2015-10-12,0,10,Post-Monsoon,545,Lunch,Onion,0,26.3,0,0,0,545,44,228
2015-10-13,1,10,Post-Monsoon,370,Breakfast,Pav,0,29.0,0,0,1,417,161,322
2015-10-13,1,10,Post-Monsoon,370,Breakfast,Tea,0,29.0,0,0,1,322,78,370
2015-10-13,1,10,Post-Monsoon,370,Breakfast,Sev,0,29.0,0,0,1,370,30,215
2015-10-13,1,10,Post-Monsoon,496,Dinner,Papdi Chaat,0,29.0,0,0,1,437,105,469
2015-10-13,1,10,Post-Monsoon,496,Dinner,Dahi,0,29.0,0,0,1,469,67,437
2015-10-13,1,10,Post-Monsoon,496,Dinner,Sev,0,29.0,0,0,1,437,99,257
2015-10-13,1,10,Post-Monsoon,496,Dinner,Pudina Chutney,0,29.0,0,0,1,257,279,290
2015-10-13,1,10,Post-Monsoon,501,Lunch,Ghuguni,0,29.0,0,0,1,215,185,458
2015-10-13,1,10,Post-Monsoon,501,Lunch,Aloo Chop,0,29.0,0,0,1,458,84,485
2015-10-13,1,10,Post-Monsoon,501,Lunch,Onion,0,29.0,0,0,1,485,57,242
2015-10-13,1,10,Post-Monsoon,501,Lunch,Dahi,0,29.0,0,0,1,242,300,437
2015-10-14,2,10,Post-Monsoon,411,Breakfast,Cream Bun,0,24.7,0,0,0,290,246,283
2015-10-14,2,10,Post-Monsoon,411,Breakfast,Coffee,0,24.7,0,0,0,283,161,261
2015-10-14,2,10,Post-Monsoon,411,Breakfast,Banana,0,24.7,0,0,0,261,183,336
2015-10-14,2,10,Post-Monsoon,481,Dinner,Vada Pav,0,24.7,0,0,0,465,129,434
2015-10-14,2,10,Post-Monsoon,481,Dinner,Sev,0,24.7,0,0,0,434,86,221
2015-10-14,2,10,Post-Monsoon,481,Dinner,Onion,0,24.7,0,0,0,221,299,143
2015-10-14,2,10,Post-Monsoon,481,Dinner,Dahi,0,24.7,0,0,0,143,377,382
2015-10-14,2,10,Post-Monsoon,550,Lunch,Ghuguni,0,24.7,0,0,0,336,108,477
2015-10-14,2,10,Post-Monsoon,550,Lunch,Aloo Chop,0,24.7,0,0,0,477,117,495
2015-10-14,2,10,Post-Monsoon,550,Lunch,Onion,0,24.7,0,0,0,495,99,234
2015-10-14,2,10,Post-Monsoon,550,Lunch,Dahi,0,24.7,0,0,0,234,360,465
2015-10-15,3,10,Post-Monsoon,425,Breakfast,Cream Bun,0,28.9,0,0,0,382,138,302
2015-10-15,3,10,Post-Monsoon,425,Breakfast,Tea,0,28.9,0,0,0,302,158,372
2015-10-15,3,10,Post-Monsoon,425,Breakfast,Banana,0,28.9,0,0,0,372,88,342
2015-10-15,3,10,Post-Monsoon,461,Dinner,Ghuguni,0,28.9,0,0,0,195,339,399
2015-10-15,3,10,Post-Monsoon,461,Dinner,Aloo Dum,0,28.9,0,0,0,399,99,404
2015-10-15,3,10,Post-Monsoon,461,Dinner,Onion,0,28.9,0,0,0,404,94,161
2015-10-15,3,10,Post-Monsoon,461,Dinner,Dahi,0,28.9,0,0,0,161,337,368
2015-10-15,3,10,Post-Monsoon,494,Lunch,Chole,0,28.9,0,0,0,342,118,465
2015-10-15,3,10,Post-Monsoon,494,Lunch,Bhature,0,28.9,0,0,0,465,69,490
2015-10-15,3,10,Post-Monsoon,494,Lunch,Dahi,0,28.9,0,0,0,490,44,447
2015-10-15,3,10,Post-Monsoon,494,Lunch,Onion,0,28.9,0,0,0,447,87,195
2015-10-16,4,10,Post-Monsoon,378,Breakfast,Bada,1,31.9,0,0,0,368,130,300
2015-10-16,4,10,Post-Monsoon,378,Breakfast,Sambar,1,31.9,0,0,0,300,109,308
2015-10-16,4,10,Post-Monsoon,378,Breakfast,Pudina Chutney,1,31.9,0,0,0,308,101,195
2015-10-16,4,10,Post-Monsoon,429,Dinner,Papdi Chaat,1,31.9,0,0,0,244,226,335
2015-10-16,4,10,Post-Monsoon,429,Dinner,Dahi,1,31.9,0,0,0,335,129,343
2015-10-16,4,10,Post-Monsoon,429,Dinner,Sev,1,31.9,0,0,0,343,121,156
2015-10-16,4,10,Post-Monsoon,429,Dinner,Fried Chilli,1,31.9,0,0,0,156,308,244
2015-10-16,4,10,Post-Monsoon,435,Lunch,Aloo Samosa,1,31.9,0,0,0,195,214,371
2015-10-16,4,10,Post-Monsoon,435,Lunch,Dahi,1,31.9,0,0,0,371,99,368
2015-10-16,4,10,Post-Monsoon,435,Lunch,Onion,1,31.9,0,0,0,368,102,174
2015-10-16,4,10,Post-Monsoon,435,Lunch,Pudina Chutney,1,31.9,0,0,0,174,296,244
2015-10-17,5,10,Post-Monsoon,371,Breakfast,Bada,0,25.9,0,0,0,244,220,280
2015-10-17,5,10,Post-Monsoon,371,Breakfast,Sambar,0,25.9,0,0,0,280,121,297
2015-10-17,5,10,Post-Monsoon,371,Breakfast,Pudina Chutney,0,25.9,0,0,0,297,104,185
2015-10-17,5,10,Post-Monsoon,430,Dinner,Chole,0,25.9,0,0,0,265,202,377
2015-10-17,5,10,Post-Monsoon,430,Dinner,Bhature,0,25.9,0,0,0,377,88,421
2015-10-17,5,10,Post-Monsoon,430,Dinner,Dahi,0,25.9,0,0,0,421,44,360
2015-10-17,5,10,Post-Monsoon,430,Dinner,Onion,0,25.9,0,0,0,360,105,172
2015-10-17,5,10,Post-Monsoon,432,Lunch,Aloo Dum,0,25.9,0,0,0,185,216,352
2015-10-17,5,10,Post-Monsoon,432,Lunch,Dahi,0,25.9,0,0,0,352,115,400
2015-10-17,5,10,Post-Monsoon,432,Lunch,Onion,0,25.9,0,0,0,400,67,186
2015-10-17,5,10,Post-Monsoon,432,Lunch,Sev,0,25.9,0,0,0,186,281,265
2015-10-18,6,10,Post-Monsoon,391,Breakfast,Bada,1,25.2,0,0,0,172,293,295
2015-10-18,6,10,Post-Monsoon,391,Breakfast,Sambar,1,25.2,0,0,0,295,128,287
2015-10-18,6,10,Post-Monsoon,391,Breakfast,Pudina Chutney,1,25.2,0,0,0,287,136,149
2015-10-18,6,10,Post-Monsoon,449,Dinner,Vada Pav,1,25.2,0,0,0,168,335,353
2015-10-18,6,10,Post-Monsoon,449,Dinner,Pav,1,25.2,0,0,0,353,132,335
2015-10-18,6,10,Post-Monsoon,449,Dinner,Sev,1,25.2,0,0,0,335,150,168
2015-10-18,6,10,Post-Monsoon,449,Dinner,Onion,1,25.2,0,0,0,168,317,196
2015-10-18,6,10,Post-Monsoon,465,Lunch,Vada Pav,1,25.2,0,0,0,149,274,379
2015-10-18,6,10,Post-Monsoon,465,Lunch,Pav,1,25.2,0,0,0,379,124,410
2015-10-18,6,10,Post-Monsoon,465,Lunch,Sev,1,25.2,0,0,0,410,93,253
2015-10-18,6,10,Post-Monsoon,465,Lunch,Onion,1,25.2,0,0,0,253,250,168
2015-10-19,0,10,Post-Monsoon,385,Breakfast,Idli,0,22.3,0,0,0,196,289,299
2015-10-19,0,10,Post-Monsoon,385,Breakfast,Sambar,0,22.3,0,0,0,299,117,346
2015-10-19,0,10,Post-Monsoon,385,Breakfast,Pudina Chutney,0,22.3,0,0,0,346,70,186
